epoch | loss | sim_loss | var_pred | var_target | cov_pred | cov_target | feat_std | feat_std_ctx | feat_norm | val_loss | val_sim_loss | val_var_pred | val_var_target | val_cov_pred | val_cov_target | val_feat_std | val_feat_std_ctx | val_feat_norm
94 | 3.3649 | 0.1663 | 0.0157 | 0.3015 | 1.1404 | 4.6226 | 1.2228 | 0.2651 | 27.3725 | 15.0793 | 0.1335 | 0.3025 | 0.3327 | 11.8305 | 16.7909 | 0.9654 | 0.2577 | 27.2660
95 | 3.4359 | 0.1651 | 0.0158 | 0.3053 | 1.1394 | 4.7600 | 1.2229 | 0.2643 | 27.4194 | 15.2144 | 0.1321 | 0.3040 | 0.3360 | 11.9371 | 16.9473 | 0.9633 | 0.2574 | 27.2429
96 | 3.5172 | 0.1641 | 0.0159 | 0.3092 | 1.1386 | 4.9174 | 1.2229 | 0.2637 | 27.4597 | 15.3088 | 0.1317 | 0.3044 | 0.3396 | 12.0198 | 17.0464 | 0.9634 | 0.2571 | 27.2857
97 | 3.5872 | 0.1634 | 0.0161 | 0.3130 | 1.1377 | 5.0517 | 1.2221 | 0.2632 | 27.4862 | 15.2940 | 0.1315 | 0.3060 | 0.3427 | 11.9460 | 17.0816 | 0.9629 | 0.2567 | 27.3355
98 | 3.6349 | 0.1630 | 0.0163 | 0.3159 | 1.1372 | 5.1422 | 1.2214 | 0.2629 | 27.5030 | 15.3286 | 0.1312 | 0.3072 | 0.3452 | 11.9479 | 17.1419 | 0.9609 | 0.2564 | 27.3467
99 | 3.6749 | 0.1629 | 0.0165 | 0.3179 | 1.1372 | 5.2180 | 1.2211 | 0.2627 | 27.5229 | 15.3026 | 0.1314 | 0.3080 | 0.3470 | 11.8800 | 17.1524 | 0.9596 | 0.2563 | 27.3381
100 | 3.6984 | 0.1630 | 0.0165 | 0.3193 | 1.1369 | 5.2622 | 1.2206 | 0.2626 | 27.5276 | 15.2913 | 0.1316 | 0.3085 | 0.3478 | 11.8686 | 17.1381 | 0.9590 | 0.2562 | 27.3444
epoch | loss | sim_loss | var_pred | var_target | cov_pred | cov_target | feat_std | feat_std_ctx | feat_norm | val_loss | val_sim_loss | val_var_pred | val_var_target | val_cov_pred | val_cov_target | val_feat_std | val_feat_std_ctx | val_feat_norm
1 | 27.3325 | 0.3860 | 0.6813 | 0.2298 | 1.3756 | 50.6824 | 0.3186 | 0.8072 | 7.2058 | 48.4869 | 0.2885 | 0.7961 | 0.1819 | 42.5775 | 51.3061 | 0.2037 | 0.8871 | 5.3268
2 | 7.6783 | 0.3766 | 0.6593 | 0.0655 | 1.2437 | 11.8947 | 0.3406 | 0.9393 | 7.2328 | 31.7587 | 0.2772 | 0.7490 | 0.1297 | 26.1502 | 34.7783 | 0.2509 | 0.8985 | 5.8867
3 | 6.2595 | 0.3547 | 0.6579 | 0.0565 | 1.2457 | 9.1189 | 0.3420 | 0.8921 | 7.2515 | 27.9287 | 0.2726 | 0.7152 | 0.1178 | 22.9533 | 30.6230 | 0.2847 | 0.8345 | 6.5311
4 | 5.8344 | 0.3438 | 0.6570 | 0.0534 | 1.2468 | 8.2975 | 0.3429 | 0.8083 | 7.2607 | 26.4314 | 0.2736 | 0.6980 | 0.1157 | 22.1698 | 28.5013 | 0.3019 | 0.7411 | 6.8502
5 | 5.4417 | 0.3382 | 0.6566 | 0.0537 | 1.2466 | 7.5238 | 0.3433 | 0.7042 | 7.2645 | 25.2244 | 0.2745 | 0.6885 | 0.1141 | 21.5673 | 26.7214 | 0.3114 | 0.6330 | 7.0371
6 | 5.0896 | 0.3351 | 0.6565 | 0.0556 | 1.2458 | 6.8234 | 0.3434 | 0.5901 | 7.2660 | 23.9155 | 0.2751 | 0.6847 | 0.1148 | 20.5237 | 25.1518 | 0.3152 | 0.5200 | 7.1142
7 | 4.8218 | 0.3326 | 0.6566 | 0.0607 | 1.2449 | 6.2832 | 0.3434 | 0.4765 | 7.2662 | 22.9583 | 0.2773 | 0.6816 | 0.1158 | 19.7975 | 23.9620 | 0.3183 | 0.4126 | 7.1621
8 | 4.6327 | 0.3299 | 0.6569 | 0.0705 | 1.2438 | 5.8913 | 0.3430 | 0.3741 | 7.2662 | 21.4371 | 0.2772 | 0.6808 | 0.1233 | 18.2393 | 22.4625 | 0.3191 | 0.3215 | 7.2000
9 | 4.4925 | 0.3265 | 0.6575 | 0.0851 | 1.2432 | 5.5880 | 0.3425 | 0.2927 | 7.2662 | 20.6749 | 0.2758 | 0.6818 | 0.1366 | 17.4812 | 21.6678 | 0.3182 | 0.2546 | 7.2316
10 | 4.3883 | 0.3233 | 0.6583 | 0.1046 | 1.2414 | 5.3473 | 0.3416 | 0.2368 | 7.2661 | 19.8884 | 0.2778 | 0.6836 | 0.1522 | 16.4688 | 21.0680 | 0.3164 | 0.2119 | 7.2388
11 | 4.2823 | 0.3199 | 0.6593 | 0.1271 | 1.2397 | 5.0967 | 0.3406 | 0.2035 | 7.2659 | 19.5564 | 0.2741 | 0.6852 | 0.1712 | 16.2423 | 20.5951 | 0.3147 | 0.1880 | 7.2532
12 | 4.2064 | 0.3165 | 0.6602 | 0.1462 | 1.2383 | 4.9131 | 0.3398 | 0.1861 | 7.2659 | 19.3411 | 0.2707 | 0.6862 | 0.1858 | 16.0988 | 20.2823 | 0.3137 | 0.1763 | 7.2680
13 | 4.1183 | 0.3139 | 0.6609 | 0.1611 | 1.2373 | 4.7120 | 0.3390 | 0.1783 | 7.2660 | 19.0979 | 0.2688 | 0.6894 | 0.1977 | 16.0248 | 19.8432 | 0.3105 | 0.1728 | 7.2723
14 | 4.0536 | 0.3114 | 0.6616 | 0.1763 | 1.2364 | 4.5567 | 0.3383 | 0.1764 | 7.2659 | 18.5468 | 0.2672 | 0.6907 | 0.2104 | 15.1906 | 19.5501 | 0.3092 | 0.1719 | 7.2752
15 | 4.0045 | 0.3090 | 0.6621 | 0.1907 | 1.2361 | 4.4337 | 0.3378 | 0.1763 | 7.2661 | 18.4777 | 0.2636 | 0.6924 | 0.2234 | 15.3358 | 19.2433 | 0.3075 | 0.1722 | 7.2838
16 | 3.9598 | 0.3067 | 0.6626 | 0.2062 | 1.2356 | 4.3173 | 0.3373 | 0.1769 | 7.2660 | 18.0248 | 0.2605 | 0.6938 | 0.2383 | 14.9329 | 18.7127 | 0.3060 | 0.1730 | 7.2954
17 | 3.9115 | 0.3041 | 0.6631 | 0.2223 | 1.2353 | 4.1929 | 0.3369 | 0.1781 | 7.2657 | 17.6437 | 0.2567 | 0.6958 | 0.2531 | 14.4265 | 18.4300 | 0.3041 | 0.1752 | 7.3015
18 | 3.9133 | 0.3019 | 0.6636 | 0.2378 | 1.2354 | 4.1690 | 0.3363 | 0.1797 | 7.2657 | 17.5811 | 0.2555 | 0.6969 | 0.2677 | 14.3883 | 18.3133 | 0.3030 | 0.1763 | 7.3109
19 | 3.9552 | 0.2997 | 0.6640 | 0.2543 | 1.2355 | 4.2233 | 0.3359 | 0.1814 | 7.2654 | 17.3863 | 0.2535 | 0.6983 | 0.2836 | 14.0634 | 18.2168 | 0.3015 | 0.1780 | 7.3185
20 | 4.0848 | 0.2974 | 0.6644 | 0.2716 | 1.2356 | 4.4517 | 0.3355 | 0.1830 | 7.2651 | 17.4931 | 0.2492 | 0.7006 | 0.3005 | 13.9442 | 18.5180 | 0.2992 | 0.1792 | 7.3298
21 | 4.2766 | 0.2950 | 0.6648 | 0.2888 | 1.2362 | 4.8044 | 0.3351 | 0.1843 | 7.2649 | 17.3991 | 0.2490 | 0.7022 | 0.3158 | 13.6982 | 18.5415 | 0.2976 | 0.1807 | 7.3379
22 | 4.5851 | 0.2929 | 0.6650 | 0.3053 | 1.2360 | 5.3921 | 0.3349 | 0.1863 | 7.2644 | 17.7678 | 0.2477 | 0.7027 | 0.3302 | 13.5522 | 19.3962 | 0.2971 | 0.1827 | 7.3480
23 | 5.0523 | 0.2916 | 0.6653 | 0.3207 | 1.2363 | 6.2976 | 0.3346 | 0.1880 | 7.2638 | 18.4065 | 0.2484 | 0.7049 | 0.3447 | 13.5535 | 20.6359 | 0.2949 | 0.1845 | 7.3603
24 | 5.7726 | 0.2900 | 0.6655 | 0.3348 | 1.2360 | 7.7131 | 0.3345 | 0.1896 | 7.2634 | 19.0125 | 0.2462 | 0.7056 | 0.3573 | 13.5390 | 21.8399 | 0.2942 | 0.1859 | 7.3622
25 | 6.6168 | 0.2888 | 0.6656 | 0.3477 | 1.2360 | 9.3778 | 0.3343 | 0.1915 | 7.2627 | 19.5045 | 0.2450 | 0.7071 | 0.3693 | 13.2372 | 23.1000 | 0.2927 | 0.1885 | 7.3681
26 | 7.5493 | 0.2874 | 0.6658 | 0.3606 | 1.2359 | 11.2196 | 0.3341 | 0.1942 | 7.2622 | 20.9493 | 0.2447 | 0.7083 | 0.3828 | 13.0469 | 26.1502 | 0.2915 | 0.1899 | 7.3743
27 | 8.8911 | 0.2861 | 0.6660 | 0.3736 | 1.2352 | 13.8800 | 0.3340 | 0.1963 | 7.2617 | 22.2245 | 0.2457 | 0.7088 | 0.3926 | 13.1673 | 28.5567 | 0.2910 | 0.1923 | 7.3799
28 | 10.7693 | 0.2854 | 0.6661 | 0.3853 | 1.2349 | 17.6148 | 0.3338 | 0.1984 | 7.2610 | 24.2716 | 0.2436 | 0.7104 | 0.4034 | 13.0985 | 32.6983 | 0.2893 | 0.1946 | 7.3846
29 | 12.7827 | 0.2845 | 0.6661 | 0.3964 | 1.2347 | 21.6211 | 0.3338 | 0.2005 | 7.2604 | 26.3108 | 0.2438 | 0.7118 | 0.4135 | 13.2284 | 36.6248 | 0.2880 | 0.1965 | 7.3760
30 | 14.5911 | 0.2837 | 0.6662 | 0.4067 | 1.2344 | 25.2193 | 0.3337 | 0.2025 | 7.2598 | 28.2372 | 0.2444 | 0.7127 | 0.4230 | 13.3800 | 40.3037 | 0.2870 | 0.1990 | 7.3783
31 | 16.7666 | 0.2828 | 0.6664 | 0.4166 | 1.2338 | 29.5525 | 0.3336 | 0.2041 | 7.2591 | 30.4091 | 0.2445 | 0.7137 | 0.4313 | 13.0890 | 44.9184 | 0.2860 | 0.1990 | 7.3849
32 | 19.1555 | 0.2820 | 0.6665 | 0.4248 | 1.2333 | 34.3158 | 0.3335 | 0.2063 | 7.2586 | 32.7360 | 0.2448 | 0.7150 | 0.4389 | 13.6910 | 48.9516 | 0.2847 | 0.2025 | 7.3865
33 | 21.0294 | 0.2814 | 0.6666 | 0.4315 | 1.2324 | 38.0520 | 0.3333 | 0.2083 | 7.2582 | 35.1686 | 0.2443 | 0.7161 | 0.4447 | 13.7714 | 53.7249 | 0.2837 | 0.2044 | 7.3790
34 | 23.1068 | 0.2806 | 0.6668 | 0.4395 | 1.2323 | 42.1923 | 0.3332 | 0.2105 | 7.2575 | 36.4396 | 0.2445 | 0.7166 | 0.4532 | 14.3739 | 55.6442 | 0.2831 | 0.2055 | 7.3890
35 | 25.0639 | 0.2797 | 0.6669 | 0.4472 | 1.2318 | 46.0932 | 0.3331 | 0.2122 | 7.2574 | 37.3118 | 0.2418 | 0.7190 | 0.4602 | 13.9646 | 57.7837 | 0.2807 | 0.2075 | 7.3926
36 | 26.9393 | 0.2792 | 0.6669 | 0.4537 | 1.2315 | 49.8321 | 0.3330 | 0.2139 | 7.2569 | 39.7677 | 0.2422 | 0.7195 | 0.4653 | 13.8833 | 62.7618 | 0.2803 | 0.2092 | 7.4111
37 | 28.7401 | 0.2792 | 0.6669 | 0.4582 | 1.2315 | 53.4248 | 0.3330 | 0.2156 | 7.2567 | 40.8643 | 0.2442 | 0.7200 | 0.4687 | 13.7624 | 65.0664 | 0.2797 | 0.2098 | 7.3990
38 | 30.0300 | 0.2794 | 0.6670 | 0.4615 | 1.2308 | 55.9980 | 0.3329 | 0.2174 | 7.2564 | 42.1162 | 0.2457 | 0.7206 | 0.4710 | 13.7914 | 67.5308 | 0.2791 | 0.2126 | 7.4069
39 | 30.5648 | 0.2798 | 0.6671 | 0.4636 | 1.2305 | 57.0629 | 0.3328 | 0.2188 | 7.2561 | 42.4023 | 0.2452 | 0.7215 | 0.4735 | 13.8004 | 68.0880 | 0.2782 | 0.2141 | 7.4090
40 | 30.6650 | 0.2802 | 0.6671 | 0.4664 | 1.2297 | 57.2579 | 0.3328 | 0.2202 | 7.2557 | 43.3734 | 0.2455 | 0.7227 | 0.4760 | 13.5219 | 70.2998 | 0.2770 | 0.2152 | 7.4110
41 | 32.2566 | 0.2801 | 0.6671 | 0.4695 | 1.2290 | 60.4354 | 0.3328 | 0.2215 | 7.2551 | 44.4942 | 0.2478 | 0.7228 | 0.4782 | 13.7323 | 72.3233 | 0.2769 | 0.2154 | 7.4047
42 | 32.9808 | 0.2801 | 0.6673 | 0.4720 | 1.2281 | 61.8797 | 0.3327 | 0.2220 | 7.2546 | 46.0565 | 0.2478 | 0.7228 | 0.4809 | 13.5120 | 75.6622 | 0.2769 | 0.2167 | 7.4082
43 | 33.9763 | 0.2801 | 0.6673 | 0.4740 | 1.2277 | 63.8670 | 0.3326 | 0.2229 | 7.2541 | 46.4764 | 0.2470 | 0.7244 | 0.4835 | 13.4454 | 76.5616 | 0.2753 | 0.2176 | 7.4096
44 | 34.8367 | 0.2797 | 0.6674 | 0.4774 | 1.2271 | 65.5822 | 0.3325 | 0.2243 | 7.2538 | 47.7750 | 0.2458 | 0.7241 | 0.4869 | 13.3662 | 79.2324 | 0.2756 | 0.2187 | 7.4191
45 | 36.2425 | 0.2797 | 0.6675 | 0.4800 | 1.2265 | 68.3890 | 0.3324 | 0.2255 | 7.2533 | 48.8387 | 0.2455 | 0.7244 | 0.4892 | 13.6530 | 81.0664 | 0.2753 | 0.2214 | 7.4305
46 | 37.7082 | 0.2796 | 0.6677 | 0.4823 | 1.2262 | 71.3160 | 0.3322 | 0.2269 | 7.2529 | 49.4768 | 0.2457 | 0.7245 | 0.4920 | 13.9921 | 81.9979 | 0.2752 | 0.2203 | 7.4266
47 | 38.6066 | 0.2791 | 0.6679 | 0.4852 | 1.2257 | 73.1082 | 0.3320 | 0.2281 | 7.2525 | 50.2026 | 0.2450 | 0.7252 | 0.4943 | 13.9289 | 83.5085 | 0.2746 | 0.2220 | 7.4231
48 | 39.2175 | 0.2788 | 0.6680 | 0.4876 | 1.2241 | 74.3273 | 0.3320 | 0.2289 | 7.2521 | 50.6609 | 0.2451 | 0.7266 | 0.4970 | 13.7308 | 84.6156 | 0.2731 | 0.2223 | 7.4188
49 | 39.7742 | 0.2787 | 0.6683 | 0.4900 | 1.2226 | 75.4371 | 0.3317 | 0.2301 | 7.2518 | 51.2252 | 0.2457 | 0.7265 | 0.4997 | 13.4832 | 85.9848 | 0.2732 | 0.2238 | 7.4221
50 | 39.9027 | 0.2783 | 0.6685 | 0.4924 | 1.2218 | 75.6903 | 0.3314 | 0.2309 | 7.2514 | 51.1195 | 0.2430 | 0.7263 | 0.5024 | 13.1719 | 86.0807 | 0.2734 | 0.2249 | 7.4453
51 | 40.5702 | 0.2783 | 0.6687 | 0.4942 | 1.2202 | 77.0228 | 0.3312 | 0.2317 | 7.2511 | 52.9334 | 0.2445 | 0.7262 | 0.5038 | 13.4584 | 89.4194 | 0.2735 | 0.2260 | 7.4300
52 | 41.4467 | 0.2784 | 0.6688 | 0.4963 | 1.2196 | 78.7719 | 0.3311 | 0.2321 | 7.2505 | 53.9066 | 0.2441 | 0.7261 | 0.5063 | 13.5964 | 91.2233 | 0.2736 | 0.2256 | 7.4309
53 | 41.1360 | 0.2781 | 0.6691 | 0.4989 | 1.2183 | 78.1467 | 0.3308 | 0.2323 | 7.2500 | 53.7038 | 0.2431 | 0.7265 | 0.5097 | 13.2022 | 91.2062 | 0.2732 | 0.2257 | 7.4298
54 | 41.3202 | 0.2778 | 0.6693 | 0.5027 | 1.2166 | 78.5091 | 0.3306 | 0.2324 | 7.2496 | 55.6922 | 0.2446 | 0.7257 | 0.5126 | 13.7001 | 94.6765 | 0.2740 | 0.2265 | 7.4369
55 | 41.9742 | 0.2778 | 0.6696 | 0.5057 | 1.2154 | 79.8122 | 0.3303 | 0.2327 | 7.2490 | 56.0013 | 0.2441 | 0.7268 | 0.5157 | 13.8339 | 95.1551 | 0.2729 | 0.2262 | 7.4284
56 | 42.1782 | 0.2772 | 0.6698 | 0.5084 | 1.2135 | 80.2175 | 0.3301 | 0.2328 | 7.2485 | 56.0503 | 0.2437 | 0.7258 | 0.5191 | 13.9853 | 95.0957 | 0.2739 | 0.2263 | 7.4399
57 | 42.5519 | 0.2764 | 0.6703 | 0.5122 | 1.2119 | 80.9595 | 0.3296 | 0.2329 | 7.2480 | 57.5167 | 0.2443 | 0.7256 | 0.5226 | 13.9411 | 98.0640 | 0.2741 | 0.2265 | 7.4422
58 | 43.0402 | 0.2760 | 0.6705 | 0.5165 | 1.2100 | 81.9299 | 0.3294 | 0.2328 | 7.2475 | 58.4400 | 0.2438 | 0.7272 | 0.5266 | 14.2644 | 99.5785 | 0.2725 | 0.2264 | 7.4364
59 | 43.4588 | 0.2756 | 0.6708 | 0.5208 | 1.2082 | 82.7604 | 0.3291 | 0.2330 | 7.2470 | 57.3625 | 0.2443 | 0.7276 | 0.5313 | 13.6197 | 98.0558 | 0.2722 | 0.2265 | 7.4414
60 | 44.4118 | 0.2754 | 0.6711 | 0.5245 | 1.2060 | 84.6612 | 0.3288 | 0.2331 | 7.2464 | 59.8915 | 0.2439 | 0.7272 | 0.5335 | 13.7667 | 102.9630 | 0.2726 | 0.2275 | 7.4466
61 | 45.0408 | 0.2749 | 0.6714 | 0.5271 | 1.2045 | 85.9161 | 0.3285 | 0.2336 | 7.2460 | 59.3938 | 0.2437 | 0.7286 | 0.5359 | 13.4641 | 102.2642 | 0.2712 | 0.2274 | 7.4416
62 | 45.1164 | 0.2744 | 0.6717 | 0.5292 | 1.2028 | 86.0650 | 0.3282 | 0.2339 | 7.2454 | 58.6806 | 0.2436 | 0.7281 | 0.5390 | 13.4583 | 100.8399 | 0.2718 | 0.2276 | 7.4340
63 | 44.9334 | 0.2737 | 0.6721 | 0.5318 | 1.2014 | 85.6957 | 0.3278 | 0.2339 | 7.2451 | 57.9808 | 0.2435 | 0.7289 | 0.5413 | 13.5763 | 99.3161 | 0.2710 | 0.2278 | 7.4350
64 | 44.9616 | 0.2732 | 0.6724 | 0.5346 | 1.1999 | 85.7487 | 0.3275 | 0.2341 | 7.2444 | 58.3738 | 0.2428 | 0.7288 | 0.5438 | 13.8080 | 99.8676 | 0.2711 | 0.2282 | 7.4323
65 | 44.9485 | 0.2725 | 0.6728 | 0.5378 | 1.1989 | 85.7177 | 0.3271 | 0.2342 | 7.2440 | 58.0818 | 0.2428 | 0.7287 | 0.5475 | 13.5510 | 99.5344 | 0.2712 | 0.2279 | 7.4284
66 | 44.8846 | 0.2717 | 0.6732 | 0.5411 | 1.1975 | 85.5856 | 0.3267 | 0.2344 | 7.2433 | 57.7821 | 0.2419 | 0.7288 | 0.5499 | 13.2636 | 99.2178 | 0.2711 | 0.2273 | 7.4339
67 | 45.4865 | 0.2710 | 0.6735 | 0.5443 | 1.1966 | 86.7847 | 0.3264 | 0.2343 | 7.2427 | 58.4559 | 0.2418 | 0.7288 | 0.5527 | 13.6980 | 100.1255 | 0.2711 | 0.2283 | 7.4347
68 | 45.7316 | 0.2702 | 0.6738 | 0.5476 | 1.1945 | 87.2715 | 0.3261 | 0.2345 | 7.2424 | 58.8309 | 0.2415 | 0.7292 | 0.5562 | 13.9223 | 100.6448 | 0.2708 | 0.2276 | 7.4311
69 | 46.1249 | 0.2698 | 0.6742 | 0.5506 | 1.1934 | 88.0533 | 0.3257 | 0.2343 | 7.2419 | 59.2765 | 0.2418 | 0.7296 | 0.5581 | 13.4982 | 101.9552 | 0.2704 | 0.2284 | 7.4283
70 | 46.6859 | 0.2692 | 0.6744 | 0.5530 | 1.1923 | 89.1722 | 0.3255 | 0.2341 | 7.2412 | 59.5086 | 0.2403 | 0.7310 | 0.5601 | 13.5926 | 102.3194 | 0.2690 | 0.2281 | 7.4371
71 | 47.1980 | 0.2685 | 0.6747 | 0.5542 | 1.1909 | 90.1963 | 0.3252 | 0.2340 | 7.2408 | 59.7048 | 0.2402 | 0.7303 | 0.5609 | 13.9686 | 102.3368 | 0.2698 | 0.2271 | 7.4315
72 | 47.0453 | 0.2682 | 0.6750 | 0.5559 | 1.1895 | 89.8891 | 0.3249 | 0.2339 | 7.2403 | 59.8861 | 0.2407 | 0.7304 | 0.5633 | 14.1569 | 102.5058 | 0.2697 | 0.2276 | 7.4271
73 | 47.4732 | 0.2675 | 0.6752 | 0.5575 | 1.1885 | 90.7437 | 0.3247 | 0.2337 | 7.2399 | 60.8433 | 0.2390 | 0.7307 | 0.5645 | 13.8812 | 104.6953 | 0.2694 | 0.2284 | 7.4331
74 | 48.2027 | 0.2669 | 0.6755 | 0.5579 | 1.1872 | 92.2038 | 0.3244 | 0.2336 | 7.2395 | 60.3620 | 0.2388 | 0.7316 | 0.5652 | 13.8577 | 103.7514 | 0.2685 | 0.2279 | 7.4423
75 | 47.9257 | 0.2667 | 0.6756 | 0.5590 | 1.1855 | 91.6497 | 0.3243 | 0.2335 | 7.2393 | 59.9591 | 0.2383 | 0.7322 | 0.5668 | 14.0080 | 102.7952 | 0.2678 | 0.2268 | 7.4265
76 | 48.2878 | 0.2666 | 0.6758 | 0.5591 | 1.1841 | 92.3749 | 0.3241 | 0.2331 | 7.2391 | 60.5841 | 0.2393 | 0.7319 | 0.5665 | 13.9457 | 104.1052 | 0.2681 | 0.2277 | 7.4320
77 | 48.3954 | 0.2664 | 0.6759 | 0.5593 | 1.1827 | 92.5910 | 0.3240 | 0.2329 | 7.2389 | 60.5321 | 0.2386 | 0.7321 | 0.5672 | 14.1750 | 103.7739 | 0.2680 | 0.2272 | 7.4230
78 | 49.7226 | 0.2659 | 0.6760 | 0.5594 | 1.1808 | 95.2480 | 0.3239 | 0.2326 | 7.2387 | 61.6754 | 0.2377 | 0.7328 | 0.5667 | 13.5279 | 106.7069 | 0.2673 | 0.2268 | 7.4329
79 | 50.3569 | 0.2652 | 0.6762 | 0.5591 | 1.1793 | 96.5197 | 0.3237 | 0.2324 | 7.2385 | 61.1132 | 0.2376 | 0.7327 | 0.5669 | 14.4313 | 104.6832 | 0.2674 | 0.2277 | 7.4106
80 | 50.0357 | 0.2644 | 0.6764 | 0.5597 | 1.1778 | 95.8788 | 0.3235 | 0.2322 | 7.2385 | 61.9714 | 0.2363 | 0.7331 | 0.5673 | 14.1456 | 106.6855 | 0.2670 | 0.2270 | 7.4144
81 | 49.7158 | 0.2638 | 0.6765 | 0.5601 | 1.1767 | 95.2402 | 0.3234 | 0.2319 | 7.2385 | 60.6551 | 0.2361 | 0.7336 | 0.5680 | 13.9391 | 104.2583 | 0.2665 | 0.2267 | 7.4142
82 | 48.7351 | 0.2631 | 0.6767 | 0.5611 | 1.1756 | 93.2790 | 0.3232 | 0.2317 | 7.2383 | 60.0096 | 0.2352 | 0.7334 | 0.5685 | 13.8191 | 103.0903 | 0.2667 | 0.2264 | 7.4032
83 | 47.8546 | 0.2621 | 0.6768 | 0.5618 | 1.1744 | 91.5195 | 0.3231 | 0.2313 | 7.2381 | 59.1961 | 0.2359 | 0.7328 | 0.5691 | 13.6505 | 101.6308 | 0.2673 | 0.2265 | 7.4021
84 | 47.1437 | 0.2614 | 0.6769 | 0.5621 | 1.1738 | 90.0990 | 0.3230 | 0.2308 | 7.2381 | 58.9377 | 0.2337 | 0.7339 | 0.5694 | 13.7117 | 101.0540 | 0.2662 | 0.2255 | 7.4027
85 | 46.6931 | 0.2607 | 0.6771 | 0.5620 | 1.1730 | 89.1998 | 0.3228 | 0.2301 | 7.2380 | 58.8911 | 0.2324 | 0.7343 | 0.5693 | 13.3716 | 101.3025 | 0.2657 | 0.2240 | 7.4061
86 | 46.0020 | 0.2602 | 0.6773 | 0.5620 | 1.1718 | 87.8193 | 0.3226 | 0.2294 | 7.2381 | 57.8508 | 0.2324 | 0.7340 | 0.5692 | 13.1962 | 99.4014 | 0.2660 | 0.2237 | 7.3870
87 | 44.9388 | 0.2597 | 0.6774 | 0.5618 | 1.1711 | 85.6950 | 0.3225 | 0.2286 | 7.2381 | 56.6561 | 0.2311 | 0.7344 | 0.5689 | 13.1447 | 97.0635 | 0.2655 | 0.2232 | 7.4016
88 | 44.1639 | 0.2594 | 0.6775 | 0.5614 | 1.1705 | 84.1469 | 0.3224 | 0.2277 | 7.2381 | 55.8210 | 0.2316 | 0.7343 | 0.5690 | 13.0331 | 95.5063 | 0.2657 | 0.2216 | 7.3893
89 | 43.3368 | 0.2588 | 0.6776 | 0.5613 | 1.1700 | 82.4944 | 0.3223 | 0.2267 | 7.2381 | 54.7097 | 0.2308 | 0.7347 | 0.5688 | 12.7377 | 93.5805 | 0.2652 | 0.2212 | 7.3881
90 | 42.6244 | 0.2583 | 0.6777 | 0.5611 | 1.1690 | 81.0718 | 0.3222 | 0.2258 | 7.2383 | 53.9925 | 0.2300 | 0.7352 | 0.5684 | 12.6164 | 92.2683 | 0.2647 | 0.2206 | 7.3893
91 | 41.6630 | 0.2578 | 0.6778 | 0.5612 | 1.1686 | 79.1501 | 0.3221 | 0.2250 | 7.2384 | 52.7006 | 0.2295 | 0.7352 | 0.5685 | 12.5413 | 89.7612 | 0.2647 | 0.2203 | 7.3862
92 | 39.4250 | 0.2573 | 0.6779 | 0.5610 | 1.1678 | 74.6759 | 0.3220 | 0.2243 | 7.2385 | 49.2313 | 0.2284 | 0.7350 | 0.5682 | 12.2867 | 83.0793 | 0.2649 | 0.2192 | 7.3928
93 | 35.0789 | 0.2568 | 0.6780 | 0.5600 | 1.1673 | 65.9870 | 0.3219 | 0.2237 | 7.2385 | 44.5849 | 0.2287 | 0.7350 | 0.5670 | 12.3971 | 73.6800 | 0.2649 | 0.2188 | 7.3812
94 | 29.2068 | 0.2565 | 0.6781 | 0.5583 | 1.1670 | 54.2468 | 0.3218 | 0.2233 | 7.2385 | 39.0337 | 0.2282 | 0.7349 | 0.5652 | 12.2732 | 62.7058 | 0.2649 | 0.2185 | 7.3836
95 | 23.3344 | 0.2564 | 0.6782 | 0.5563 | 1.1666 | 42.5064 | 0.3217 | 0.2230 | 7.2384 | 34.0019 | 0.2283 | 0.7350 | 0.5635 | 12.1743 | 52.7446 | 0.2649 | 0.2185 | 7.3807
96 | 18.7306 | 0.2566 | 0.6783 | 0.5540 | 1.1660 | 33.3031 | 0.3216 | 0.2229 | 7.2383 | 30.8519 | 0.2284 | 0.7353 | 0.5613 | 12.2146 | 46.4076 | 0.2645 | 0.2182 | 7.3821
97 | 16.2679 | 0.2568 | 0.6784 | 0.5518 | 1.1655 | 28.3825 | 0.3215 | 0.2228 | 7.2381 | 29.3007 | 0.2285 | 0.7353 | 0.5592 | 12.1067 | 43.4173 | 0.2646 | 0.2181 | 7.3820
98 | 15.2845 | 0.2570 | 0.6785 | 0.5499 | 1.1653 | 26.4188 | 0.3214 | 0.2226 | 7.2379 | 28.7200 | 0.2290 | 0.7352 | 0.5578 | 12.0911 | 42.2736 | 0.2647 | 0.2180 | 7.3798
99 | 14.9174 | 0.2573 | 0.6785 | 0.5489 | 1.1649 | 25.6866 | 0.3214 | 0.2226 | 7.2377 | 28.5551 | 0.2293 | 0.7352 | 0.5572 | 12.0923 | 41.9434 | 0.2646 | 0.2180 | 7.3795
100 | 14.8575 | 0.2574 | 0.6785 | 0.5484 | 1.1648 | 25.5676 | 0.3214 | 0.2226 | 7.2373 | 28.5411 | 0.2293 | 0.7353 | 0.5570 | 12.0818 | 41.9263 | 0.2646 | 0.2180 | 7.3793
