epoch | loss | sim_loss | var_pred | var_target | cov_pred | cov_target | feat_std | feat_std_ctx | feat_norm | val_loss | val_sim_loss | val_var_pred | val_var_target | val_cov_pred | val_cov_target | val_feat_std | val_feat_std_ctx | val_feat_norm
28 | 1.6766 | 0.3063 | 0.7710 | 0.1502 | 1.3497 | 1.8748 | 0.2288 | 0.3738 | 4.5407 | 3.8617 | 0.2966 | 0.7801 | 0.1951 | 9.6283 | 15.0119 | 0.2197 | 0.3588 | 4.5259
29 | 1.6786 | 0.3046 | 0.7711 | 0.1548 | 1.3484 | 1.8681 | 0.2287 | 0.3750 | 4.5384 | 3.9007 | 0.2959 | 0.7805 | 0.2007 | 9.7697 | 15.2146 | 0.2193 | 0.3596 | 4.5169
30 | 1.6811 | 0.3032 | 0.7713 | 0.1596 | 1.3466 | 1.8608 | 0.2285 | 0.3761 | 4.5348 | 3.8871 | 0.2941 | 0.7814 | 0.2030 | 9.7956 | 15.0462 | 0.2184 | 0.3608 | 4.5038
31 | 1.6849 | 0.3023 | 0.7716 | 0.1645 | 1.3453 | 1.8612 | 0.2283 | 0.3773 | 4.5303 | 3.8441 | 0.2950 | 0.7817 | 0.2079 | 9.3899 | 14.9732 | 0.2181 | 0.3625 | 4.4893
32 | 1.6882 | 0.3017 | 0.7718 | 0.1685 | 1.3446 | 1.8612 | 0.2280 | 0.3786 | 4.5264 | 3.8111 | 0.2933 | 0.7815 | 0.2101 | 9.4499 | 14.5754 | 0.2183 | 0.3632 | 4.4954
33 | 1.6900 | 0.3011 | 0.7722 | 0.1720 | 1.3440 | 1.8511 | 0.2277 | 0.3801 | 4.5211 | 3.8279 | 0.2940 | 0.7826 | 0.2141 | 9.4579 | 14.6893 | 0.2172 | 0.3654 | 4.4763
34 | 1.6935 | 0.3005 | 0.7725 | 0.1760 | 1.3427 | 1.8536 | 0.2273 | 0.3812 | 4.5149 | 3.8096 | 0.2929 | 0.7822 | 0.2166 | 9.3639 | 14.5861 | 0.2176 | 0.3652 | 4.4823
35 | 1.6968 | 0.2999 | 0.7729 | 0.1799 | 1.3421 | 1.8557 | 0.2269 | 0.3822 | 4.5082 | 3.7778 | 0.2918 | 0.7835 | 0.2208 | 9.1976 | 14.4082 | 0.2163 | 0.3672 | 4.4561
36 | 1.6985 | 0.2996 | 0.7730 | 0.1819 | 1.3409 | 1.8568 | 0.2268 | 0.3835 | 4.5066 | 3.7747 | 0.2918 | 0.7828 | 0.2211 | 9.2146 | 14.3517 | 0.2170 | 0.3682 | 4.4731
37 | 1.7007 | 0.2991 | 0.7733 | 0.1852 | 1.3400 | 1.8520 | 0.2265 | 0.3845 | 4.5012 | 3.7717 | 0.2911 | 0.7820 | 0.2247 | 9.2988 | 14.2085 | 0.2178 | 0.3693 | 4.4884
38 | 1.7043 | 0.2993 | 0.7736 | 0.1876 | 1.3387 | 1.8645 | 0.2262 | 0.3853 | 4.4959 | 3.7791 | 0.2921 | 0.7829 | 0.2255 | 9.2353 | 14.3312 | 0.2169 | 0.3701 | 4.4691
39 | 1.7077 | 0.2986 | 0.7737 | 0.1896 | 1.3378 | 1.8857 | 0.2261 | 0.3858 | 4.4953 | 3.7732 | 0.2902 | 0.7837 | 0.2266 | 9.3072 | 14.2100 | 0.2161 | 0.3697 | 4.4563
40 | 1.7092 | 0.2984 | 0.7739 | 0.1913 | 1.3366 | 1.8889 | 0.2260 | 0.3855 | 4.4921 | 3.7244 | 0.2906 | 0.7830 | 0.2283 | 9.0396 | 13.9708 | 0.2168 | 0.3700 | 4.4612
41 | 1.7137 | 0.2981 | 0.7739 | 0.1930 | 1.3353 | 1.9201 | 0.2259 | 0.3857 | 4.4922 | 3.7637 | 0.2913 | 0.7834 | 0.2290 | 9.3610 | 14.0242 | 0.2164 | 0.3717 | 4.4656
42 | 1.7190 | 0.2983 | 0.7741 | 0.1944 | 1.3353 | 1.9575 | 0.2257 | 0.3863 | 4.4879 | 3.7409 | 0.2901 | 0.7834 | 0.2309 | 9.2242 | 13.9252 | 0.2164 | 0.3718 | 4.4650
43 | 1.7233 | 0.2982 | 0.7743 | 0.1960 | 1.3341 | 1.9874 | 0.2255 | 0.3867 | 4.4844 | 3.7618 | 0.2894 | 0.7825 | 0.2312 | 9.4154 | 13.9375 | 0.2173 | 0.3720 | 4.4939
44 | 1.7275 | 0.2981 | 0.7746 | 0.1974 | 1.3333 | 2.0171 | 0.2252 | 0.3873 | 4.4801 | 3.7398 | 0.2905 | 0.7837 | 0.2329 | 9.0604 | 14.0536 | 0.2161 | 0.3733 | 4.4604
45 | 1.7307 | 0.2979 | 0.7747 | 0.1988 | 1.3319 | 2.0389 | 0.2251 | 0.3877 | 4.4784 | 3.7394 | 0.2900 | 0.7841 | 0.2335 | 9.2062 | 13.9025 | 0.2157 | 0.3739 | 4.4588
46 | 1.7326 | 0.2976 | 0.7748 | 0.1989 | 1.3303 | 2.0616 | 0.2250 | 0.3880 | 4.4779 | 3.7720 | 0.2891 | 0.7846 | 0.2346 | 9.4575 | 13.9703 | 0.2152 | 0.3740 | 4.4580
47 | 1.7357 | 0.2973 | 0.7750 | 0.1991 | 1.3289 | 2.0944 | 0.2249 | 0.3884 | 4.4761 | 3.7317 | 0.2898 | 0.7844 | 0.2351 | 9.1171 | 13.8991 | 0.2154 | 0.3740 | 4.4562
48 | 1.7388 | 0.2972 | 0.7751 | 0.2001 | 1.3278 | 2.1184 | 0.2247 | 0.3887 | 4.4747 | 3.7361 | 0.2908 | 0.7858 | 0.2359 | 9.1754 | 13.8697 | 0.2140 | 0.3740 | 4.4300
49 | 1.7391 | 0.2970 | 0.7754 | 0.2008 | 1.3270 | 2.1171 | 0.2244 | 0.3889 | 4.4693 | 3.7419 | 0.2876 | 0.7848 | 0.2379 | 9.3301 | 13.7738 | 0.2150 | 0.3743 | 4.4619
50 | 1.7423 | 0.2964 | 0.7757 | 0.2021 | 1.3263 | 2.1446 | 0.2241 | 0.3894 | 4.4634 | 3.6696 | 0.2898 | 0.7864 | 0.2387 | 8.7666 | 13.6019 | 0.2134 | 0.3754 | 4.4132
51 | 1.7514 | 0.2958 | 0.7760 | 0.2032 | 1.3250 | 2.2328 | 0.2239 | 0.3891 | 4.4578 | 3.6999 | 0.2874 | 0.7852 | 0.2395 | 9.0507 | 13.6240 | 0.2146 | 0.3749 | 4.4497
52 | 1.7640 | 0.2955 | 0.7762 | 0.2041 | 1.3249 | 2.3540 | 0.2236 | 0.3890 | 4.4532 | 3.7008 | 0.2881 | 0.7864 | 0.2407 | 8.9861 | 13.6847 | 0.2134 | 0.3738 | 4.4211
53 | 1.7772 | 0.2956 | 0.7764 | 0.2048 | 1.3246 | 2.4779 | 0.2235 | 0.3889 | 4.4511 | 3.7046 | 0.2868 | 0.7864 | 0.2413 | 8.9527 | 13.7564 | 0.2134 | 0.3748 | 4.4333
54 | 1.7842 | 0.2948 | 0.7764 | 0.2054 | 1.3222 | 2.5520 | 0.2234 | 0.3883 | 4.4507 | 3.7037 | 0.2873 | 0.7865 | 0.2423 | 8.9923 | 13.6961 | 0.2133 | 0.3718 | 4.4294
55 | 1.7868 | 0.2939 | 0.7765 | 0.2065 | 1.3212 | 2.5784 | 0.2233 | 0.3875 | 4.4479 | 3.7130 | 0.2841 | 0.7865 | 0.2443 | 9.1924 | 13.5943 | 0.2133 | 0.3729 | 4.4368
56 | 1.7943 | 0.2923 | 0.7767 | 0.2084 | 1.3197 | 2.6520 | 0.2231 | 0.3862 | 4.4441 | 3.6812 | 0.2835 | 0.7862 | 0.2465 | 8.7928 | 13.6624 | 0.2136 | 0.3703 | 4.4385
57 | 1.8015 | 0.2911 | 0.7767 | 0.2093 | 1.3183 | 2.7292 | 0.2231 | 0.3853 | 4.4435 | 3.7199 | 0.2824 | 0.7872 | 0.2484 | 8.9942 | 13.8440 | 0.2125 | 0.3693 | 4.4156
58 | 1.8074 | 0.2895 | 0.7768 | 0.2105 | 1.3167 | 2.7949 | 0.2230 | 0.3841 | 4.4413 | 3.6806 | 0.2822 | 0.7869 | 0.2485 | 8.6909 | 13.7603 | 0.2129 | 0.3688 | 4.4147
59 | 1.8151 | 0.2885 | 0.7769 | 0.2111 | 1.3156 | 2.8772 | 0.2229 | 0.3833 | 4.4391 | 3.6882 | 0.2802 | 0.7861 | 0.2498 | 8.9219 | 13.6019 | 0.2136 | 0.3685 | 4.4409
60 | 1.8225 | 0.2874 | 0.7770 | 0.2121 | 1.3140 | 2.9532 | 0.2228 | 0.3828 | 4.4369 | 3.6853 | 0.2785 | 0.7871 | 0.2513 | 8.9053 | 13.5969 | 0.2127 | 0.3686 | 4.4194
61 | 1.8369 | 0.2861 | 0.7771 | 0.2137 | 1.3133 | 3.0978 | 0.2227 | 0.3818 | 4.4340 | 3.7035 | 0.2786 | 0.7856 | 0.2517 | 8.8835 | 13.7884 | 0.2142 | 0.3671 | 4.4514
62 | 1.8538 | 0.2847 | 0.7771 | 0.2139 | 1.3117 | 3.2797 | 0.2228 | 0.3812 | 4.4341 | 3.7092 | 0.2768 | 0.7866 | 0.2532 | 8.8635 | 13.8810 | 0.2131 | 0.3664 | 4.4178
63 | 1.8617 | 0.2830 | 0.7772 | 0.2156 | 1.3107 | 3.3607 | 0.2226 | 0.3801 | 4.4310 | 3.6952 | 0.2749 | 0.7870 | 0.2538 | 8.7865 | 13.8296 | 0.2128 | 0.3663 | 4.4158
64 | 1.8672 | 0.2817 | 0.7773 | 0.2172 | 1.3092 | 3.4146 | 0.2225 | 0.3791 | 4.4288 | 3.6598 | 0.2728 | 0.7861 | 0.2560 | 8.6486 | 13.6134 | 0.2136 | 0.3657 | 4.4279
65 | 1.8697 | 0.2802 | 0.7775 | 0.2194 | 1.3075 | 3.4347 | 0.2224 | 0.3782 | 4.4257 | 3.6677 | 0.2709 | 0.7873 | 0.2585 | 8.7242 | 13.6106 | 0.2124 | 0.3661 | 4.4083
66 | 1.8800 | 0.2783 | 0.7777 | 0.2217 | 1.3060 | 3.5362 | 0.2221 | 0.3775 | 4.4210 | 3.6366 | 0.2708 | 0.7877 | 0.2600 | 8.5430 | 13.4735 | 0.2121 | 0.3624 | 4.3924
67 | 1.8790 | 0.2760 | 0.7778 | 0.2242 | 1.3044 | 3.5269 | 0.2220 | 0.3766 | 4.4181 | 3.6307 | 0.2676 | 0.7871 | 0.2629 | 8.4316 | 13.5289 | 0.2127 | 0.3633 | 4.4011
68 | 1.8811 | 0.2740 | 0.7780 | 0.2268 | 1.3035 | 3.5427 | 0.2218 | 0.3757 | 4.4138 | 3.6387 | 0.2660 | 0.7876 | 0.2655 | 8.5204 | 13.5132 | 0.2122 | 0.3617 | 4.3916
69 | 1.8877 | 0.2715 | 0.7784 | 0.2308 | 1.3031 | 3.5954 | 0.2214 | 0.3745 | 4.4058 | 3.6203 | 0.2627 | 0.7881 | 0.2699 | 8.4096 | 13.4275 | 0.2117 | 0.3610 | 4.3843
70 | 1.8933 | 0.2690 | 0.7788 | 0.2352 | 1.3023 | 3.6341 | 0.2210 | 0.3726 | 4.3972 | 3.6252 | 0.2603 | 0.7881 | 0.2746 | 8.3995 | 13.4659 | 0.2117 | 0.3599 | 4.3813
71 | 1.9054 | 0.2661 | 0.7793 | 0.2409 | 1.3009 | 3.7312 | 0.2206 | 0.3710 | 4.3881 | 3.6107 | 0.2576 | 0.7885 | 0.2791 | 8.2830 | 13.4229 | 0.2113 | 0.3576 | 4.3695
72 | 1.9127 | 0.2637 | 0.7795 | 0.2452 | 1.2992 | 3.7872 | 0.2204 | 0.3695 | 4.3847 | 3.6582 | 0.2548 | 0.7885 | 0.2839 | 8.5296 | 13.6240 | 0.2113 | 0.3570 | 4.3821
73 | 1.9242 | 0.2615 | 0.7799 | 0.2501 | 1.2985 | 3.8772 | 0.2200 | 0.3686 | 4.3766 | 3.6525 | 0.2533 | 0.7891 | 0.2872 | 8.3633 | 13.7235 | 0.2107 | 0.3573 | 4.3580
74 | 1.9294 | 0.2597 | 0.7800 | 0.2534 | 1.2972 | 3.9151 | 0.2198 | 0.3681 | 4.3751 | 3.6827 | 0.2508 | 0.7883 | 0.2905 | 8.5990 | 13.7771 | 0.2115 | 0.3567 | 4.3805
75 | 1.9328 | 0.2586 | 0.7801 | 0.2556 | 1.2963 | 3.9382 | 0.2197 | 0.3680 | 4.3735 | 3.7050 | 0.2511 | 0.7895 | 0.2924 | 8.5938 | 13.9876 | 0.2102 | 0.3569 | 4.3547
76 | 1.9399 | 0.2573 | 0.7803 | 0.2592 | 1.2954 | 3.9897 | 0.2195 | 0.3678 | 4.3687 | 3.7030 | 0.2497 | 0.7893 | 0.2959 | 8.4883 | 14.0532 | 0.2105 | 0.3552 | 4.3562
77 | 1.9390 | 0.2566 | 0.7804 | 0.2610 | 1.2942 | 3.9701 | 0.2194 | 0.3678 | 4.3681 | 3.7343 | 0.2499 | 0.7903 | 0.2968 | 8.7147 | 14.1294 | 0.2095 | 0.3558 | 4.3398
78 | 1.9444 | 0.2557 | 0.7806 | 0.2631 | 1.2937 | 4.0113 | 0.2193 | 0.3676 | 4.3652 | 3.7401 | 0.2483 | 0.7901 | 0.2986 | 8.7121 | 14.1849 | 0.2097 | 0.3566 | 4.3465
79 | 1.9399 | 0.2552 | 0.7806 | 0.2644 | 1.2924 | 3.9610 | 0.2192 | 0.3671 | 4.3647 | 3.7382 | 0.2480 | 0.7905 | 0.2995 | 8.7733 | 14.0984 | 0.2093 | 0.3564 | 4.3399
80 | 1.9340 | 0.2550 | 0.7805 | 0.2645 | 1.2916 | 3.9021 | 0.2194 | 0.3667 | 4.3677 | 3.7379 | 0.2466 | 0.7898 | 0.3009 | 8.8635 | 13.9995 | 0.2099 | 0.3553 | 4.3591
81 | 1.9294 | 0.2544 | 0.7804 | 0.2661 | 1.2901 | 3.8480 | 0.2194 | 0.3658 | 4.3689 | 3.7306 | 0.2472 | 0.7901 | 0.3018 | 8.7878 | 13.9899 | 0.2096 | 0.3525 | 4.3500
82 | 1.9216 | 0.2544 | 0.7803 | 0.2664 | 1.2887 | 3.7675 | 0.2195 | 0.3649 | 4.3709 | 3.7486 | 0.2465 | 0.7895 | 0.3024 | 8.9535 | 13.9969 | 0.2103 | 0.3521 | 4.3751
83 | 1.9135 | 0.2542 | 0.7803 | 0.2672 | 1.2877 | 3.6807 | 0.2195 | 0.3642 | 4.3724 | 3.7246 | 0.2486 | 0.7905 | 0.3028 | 8.7846 | 13.9088 | 0.2093 | 0.3502 | 4.3462
84 | 1.9068 | 0.2538 | 0.7802 | 0.2683 | 1.2858 | 3.6081 | 0.2196 | 0.3634 | 4.3743 | 3.7212 | 0.2475 | 0.7900 | 0.3040 | 8.8157 | 13.8424 | 0.2098 | 0.3518 | 4.3562
85 | 1.9029 | 0.2533 | 0.7802 | 0.2698 | 1.2836 | 3.5610 | 0.2196 | 0.3626 | 4.3754 | 3.7349 | 0.2459 | 0.7894 | 0.3049 | 8.9733 | 13.8165 | 0.2104 | 0.3514 | 4.3834
86 | 1.8974 | 0.2528 | 0.7802 | 0.2715 | 1.2818 | 3.4950 | 0.2196 | 0.3614 | 4.3764 | 3.7332 | 0.2452 | 0.7897 | 0.3067 | 8.9912 | 13.7745 | 0.2101 | 0.3509 | 4.3724
87 | 1.8962 | 0.2522 | 0.7802 | 0.2735 | 1.2799 | 3.4717 | 0.2196 | 0.3601 | 4.3762 | 3.7301 | 0.2446 | 0.7897 | 0.3084 | 8.9682 | 13.7575 | 0.2101 | 0.3479 | 4.3691
88 | 1.8925 | 0.2514 | 0.7803 | 0.2757 | 1.2781 | 3.4226 | 0.2195 | 0.3587 | 4.3754 | 3.7224 | 0.2445 | 0.7907 | 0.3110 | 8.9258 | 13.6990 | 0.2090 | 0.3475 | 4.3514
89 | 1.8896 | 0.2504 | 0.7804 | 0.2785 | 1.2763 | 3.3762 | 0.2194 | 0.3571 | 4.3741 | 3.7241 | 0.2439 | 0.7908 | 0.3130 | 8.9159 | 13.7132 | 0.2090 | 0.3456 | 4.3468
90 | 1.8923 | 0.2496 | 0.7805 | 0.2809 | 1.2745 | 3.3886 | 0.2194 | 0.3554 | 4.3732 | 3.7525 | 0.2425 | 0.7911 | 0.3158 | 9.0403 | 13.8518 | 0.2087 | 0.3441 | 4.3553
91 | 1.8978 | 0.2485 | 0.7805 | 0.2837 | 1.2723 | 3.4281 | 0.2193 | 0.3537 | 4.3722 | 3.7751 | 0.2413 | 0.7908 | 0.3185 | 9.1637 | 13.9399 | 0.2089 | 0.3420 | 4.3574
92 | 1.9003 | 0.2476 | 0.7807 | 0.2865 | 1.2707 | 3.4364 | 0.2192 | 0.3520 | 4.3705 | 3.7836 | 0.2405 | 0.7911 | 0.3218 | 9.1161 | 14.0478 | 0.2086 | 0.3399 | 4.3534
93 | 1.9039 | 0.2463 | 0.7808 | 0.2902 | 1.2687 | 3.4515 | 0.2190 | 0.3502 | 4.3673 | 3.8059 | 0.2393 | 0.7913 | 0.3260 | 9.2043 | 14.1533 | 0.2084 | 0.3391 | 4.3499
94 | 1.9088 | 0.2450 | 0.7811 | 0.2941 | 1.2660 | 3.4768 | 0.2187 | 0.3484 | 4.3623 | 3.8323 | 0.2379 | 0.7918 | 0.3302 | 9.2916 | 14.3002 | 0.2080 | 0.3369 | 4.3443
95 | 1.9177 | 0.2439 | 0.7813 | 0.2978 | 1.2639 | 3.5433 | 0.2185 | 0.3468 | 4.3575 | 3.8570 | 0.2366 | 0.7921 | 0.3345 | 9.3767 | 14.4313 | 0.2077 | 0.3356 | 4.3403
96 | 1.9249 | 0.2426 | 0.7817 | 0.3019 | 1.2625 | 3.5895 | 0.2182 | 0.3453 | 4.3512 | 3.8640 | 0.2354 | 0.7924 | 0.3385 | 9.3150 | 14.5365 | 0.2074 | 0.3337 | 4.3347
97 | 1.9326 | 0.2413 | 0.7820 | 0.3058 | 1.2596 | 3.6442 | 0.2178 | 0.3441 | 4.3447 | 3.8784 | 0.2344 | 0.7929 | 0.3428 | 9.3050 | 14.6586 | 0.2069 | 0.3324 | 4.3249
98 | 1.9402 | 0.2402 | 0.7823 | 0.3094 | 1.2583 | 3.6973 | 0.2175 | 0.3432 | 4.3378 | 3.8949 | 0.2336 | 0.7933 | 0.3463 | 9.3636 | 14.7401 | 0.2065 | 0.3314 | 4.3165
99 | 1.9461 | 0.2394 | 0.7826 | 0.3123 | 1.2573 | 3.7386 | 0.2172 | 0.3426 | 4.3325 | 3.9025 | 0.2328 | 0.7934 | 0.3489 | 9.3653 | 14.7961 | 0.2063 | 0.3313 | 4.3141
100 | 1.9491 | 0.2389 | 0.7827 | 0.3139 | 1.2564 | 3.7575 | 0.2171 | 0.3424 | 4.3296 | 3.9034 | 0.2326 | 0.7935 | 0.3499 | 9.3557 | 14.8072 | 0.2063 | 0.3312 | 4.3124
